”rg„o,Gest„o,Unidade Gestora,Fonte de Recursos,Receita,Arrecadado atÈ 24/10/2019,
09000 - SECRETARIA DA SAUDE,00001 - GOVERNO DO ESTADO DE SAO PAULO,090179 - INSTITUTO PASTEUR,005 - RECURSOS VINCULADOS FEDERAIS,13250101 - FUNDO DE INVESTIMENTO FINANCEIRO - FIF - TES,"                   0,00",
09000 - SECRETARIA DA SAUDE,00001 - GOVERNO DO ESTADO DE SAO PAULO,090179 - INSTITUTO PASTEUR,005 - RECURSOS VINCULADOS FEDERAIS,13250103 - REMUNERACAO DEP.BANC.REC.VINCULADOS-FUNDES,"                 956,63",
09000 - SECRETARIA DA SAUDE,00001 - GOVERNO DO ESTADO DE SAO PAULO,090179 - INSTITUTO PASTEUR,005 - RECURSOS VINCULADOS FEDERAIS,17213302 - TRANSF.DE REC.SUS-REPASSE FUNDO A FUNDO,"              30.659,08",
09000 - SECRETARIA DA SAUDE,00001 - GOVERNO DO ESTADO DE SAO PAULO,090179 - INSTITUTO PASTEUR,005 - RECURSOS VINCULADOS FEDERAIS,19909901 - OUTRAS RECEITAS NAO DISCRIMINADAS DO ESTADO,"                   0,00",
09000 - SECRETARIA DA SAUDE,00001 - GOVERNO DO ESTADO DE SAO PAULO,090181 - INSTITUTO DANTE PAZZANESE DE CARDIOLOGIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,17210104 - TRANSF.DO IMPOSTO SOBRE A RENDA RET.NA FONTE,"             176.072,36",
09000 - SECRETARIA DA SAUDE,00001 - GOVERNO DO ESTADO DE SAO PAULO,090181 - INSTITUTO DANTE PAZZANESE DE CARDIOLOGIA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19909901 - OUTRAS RECEITAS NAO DISCRIMINADAS DO ESTADO,"             141.866,96",
09000 - SECRETARIA DA SAUDE,00001 - GOVERNO DO ESTADO DE SAO PAULO,"090182 - INST. LAURO DE SOUZA LIMA, EM BAURU",001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,17210104 - TRANSF.DO IMPOSTO SOBRE A RENDA RET.NA FONTE,"              42.301,89",
09000 - SECRETARIA DA SAUDE,00001 - GOVERNO DO ESTADO DE SAO PAULO,090183 - INST. INFECTOLOGIA EMILIO RIBAS,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,13250101 - FUNDO DE INVESTIMENTO FINANCEIRO - FIF - TES,"               1.110,13",
09000 - SECRETARIA DA SAUDE,00001 - GOVERNO DO ESTADO DE SAO PAULO,090183 - INST. INFECTOLOGIA EMILIO RIBAS,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,17210104 - TRANSF.DO IMPOSTO SOBRE A RENDA RET.NA FONTE,"              88.025,75",
09000 - SECRETARIA DA SAUDE,00001 - GOVERNO DO ESTADO DE SAO PAULO,090183 - INST. INFECTOLOGIA EMILIO RIBAS,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19909901 - OUTRAS RECEITAS NAO DISCRIMINADAS DO ESTADO,"              33.000,00",
09000 - SECRETARIA DA SAUDE,00001 - GOVERNO DO ESTADO DE SAO PAULO,090183 - INST. INFECTOLOGIA EMILIO RIBAS,005 - RECURSOS VINCULADOS FEDERAIS,19909901 - OUTRAS RECEITAS NAO DISCRIMINADAS DO ESTADO,"                 865,50",
09000 - SECRETARIA DA SAUDE,00001 - GOVERNO DO ESTADO DE SAO PAULO,090186 - CENTRO PIONEIRO EM ATENCAO PSICOSSOCIAL-AJJE,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,17210104 - TRANSF.DO IMPOSTO SOBRE A RENDA RET.NA FONTE,"               4.476,88",
09000 - SECRETARIA DA SAUDE,00001 - GOVERNO DO ESTADO DE SAO PAULO,090186 - CENTRO PIONEIRO EM ATENCAO PSICOSSOCIAL-AJJE,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19909901 - OUTRAS RECEITAS NAO DISCRIMINADAS DO ESTADO,"                 228,58",
09000 - SECRETARIA DA SAUDE,00001 - GOVERNO DO ESTADO DE SAO PAULO,090187 - INST.PAULISTA DE GERIATRIA E GERONTOLOG.-IPG,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,17210104 - TRANSF.DO IMPOSTO SOBRE A RENDA RET.NA FONTE,"               5.814,60",
09000 - SECRETARIA DA SAUDE,00001 - GOVERNO DO ESTADO DE SAO PAULO,090187 - INST.PAULISTA DE GERIATRIA E GERONTOLOG.-IPG,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19909901 - OUTRAS RECEITAS NAO DISCRIMINADAS DO ESTADO,"                 186,00",
09000 - SECRETARIA DA SAUDE,00001 - GOVERNO DO ESTADO DE SAO PAULO,"090188 - CTO REF. ALCOOL, TABACO E OUTRAS DROGAS",001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,17210104 - TRANSF.DO IMPOSTO SOBRE A RENDA RET.NA FONTE,"               5.792,03",
09000 - SECRETARIA DA SAUDE,00001 - GOVERNO DO ESTADO DE SAO PAULO,"090188 - CTO REF. ALCOOL, TABACO E OUTRAS DROGAS",001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19195001 - MULTAS POR INFRACAO DO REG.-DIV.DEP.DO ESTAD,"                 246,42",
09000 - SECRETARIA DA SAUDE,00001 - GOVERNO DO ESTADO DE SAO PAULO,"090188 - CTO REF. ALCOOL, TABACO E OUTRAS DROGAS",001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19909901 - OUTRAS RECEITAS NAO DISCRIMINADAS DO ESTADO,"              16.772,04",
09000 - SECRETARIA DA SAUDE,00001 - GOVERNO DO ESTADO DE SAO PAULO,"090188 - CTO REF. ALCOOL, TABACO E OUTRAS DROGAS",005 - RECURSOS VINCULADOS FEDERAIS,17213302 - TRANSF.DE REC.SUS-REPASSE FUNDO A FUNDO,"                  15,36",
09000 - SECRETARIA DA SAUDE,00001 - GOVERNO DO ESTADO DE SAO PAULO,"090188 - CTO REF. ALCOOL, TABACO E OUTRAS DROGAS",005 - RECURSOS VINCULADOS FEDERAIS,19195001 - MULTAS POR INFRACAO DO REG.-DIV.DEP.DO ESTAD,"               1.011,36",
09000 - SECRETARIA DA SAUDE,00001 - GOVERNO DO ESTADO DE SAO PAULO,090189 - GABINETE DO COORDENADOR,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,13250101 - FUNDO DE INVESTIMENTO FINANCEIRO - FIF - TES,"              31.499,33",
09000 - SECRETARIA DA SAUDE,00001 - GOVERNO DO ESTADO DE SAO PAULO,090189 - GABINETE DO COORDENADOR,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19909901 - OUTRAS RECEITAS NAO DISCRIMINADAS DO ESTADO,"              28.655,76",
09000 - SECRETARIA DA SAUDE,00001 - GOVERNO DO ESTADO DE SAO PAULO,090189 - GABINETE DO COORDENADOR,005 - RECURSOS VINCULADOS FEDERAIS,17213302 - TRANSF.DE REC.SUS-REPASSE FUNDO A FUNDO,"             371.637,17",
09000 - SECRETARIA DA SAUDE,00001 - GOVERNO DO ESTADO DE SAO PAULO,090191 - DEPTO.REG.GRANDE SAO PAULO - DRS-I G.S.PAULO,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,17210104 - TRANSF.DO IMPOSTO SOBRE A RENDA RET.NA FONTE,"             186.914,03",
09000 - SECRETARIA DA SAUDE,00001 - GOVERNO DO ESTADO DE SAO PAULO,090191 - DEPTO.REG.GRANDE SAO PAULO - DRS-I G.S.PAULO,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19909901 - OUTRAS RECEITAS NAO DISCRIMINADAS DO ESTADO,"             603.743,03",
09000 - SECRETARIA DA SAUDE,00001 - GOVERNO DO ESTADO DE SAO PAULO,090191 - DEPTO.REG.GRANDE SAO PAULO - DRS-I G.S.PAULO,005 - RECURSOS VINCULADOS FEDERAIS,17213302 - TRANSF.DE REC.SUS-REPASSE FUNDO A FUNDO,"                   0,00",
09000 - SECRETARIA DA SAUDE,00001 - GOVERNO DO ESTADO DE SAO PAULO,090191 - DEPTO.REG.GRANDE SAO PAULO - DRS-I G.S.PAULO,005 - RECURSOS VINCULADOS FEDERAIS,19909901 - OUTRAS RECEITAS NAO DISCRIMINADAS DO ESTADO,"                   0,00",
09000 - SECRETARIA DA SAUDE,00001 - GOVERNO DO ESTADO DE SAO PAULO,090192 - GABINETE DO COORDENADOR,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19909901 - OUTRAS RECEITAS NAO DISCRIMINADAS DO ESTADO,"           2.726.228,12",
09000 - SECRETARIA DA SAUDE,00001 - GOVERNO DO ESTADO DE SAO PAULO,090193 - GRUPO DE GERENCIAMENTO ADMINISTRATIVO,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,17210104 - TRANSF.DO IMPOSTO SOBRE A RENDA RET.NA FONTE,"              90.081,58",
09000 - SECRETARIA DA SAUDE,00001 - GOVERNO DO ESTADO DE SAO PAULO,090193 - GRUPO DE GERENCIAMENTO ADMINISTRATIVO,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19909901 - OUTRAS RECEITAS NAO DISCRIMINADAS DO ESTADO,"              61.177,99",
09000 - SECRETARIA DA SAUDE,00001 - GOVERNO DO ESTADO DE SAO PAULO,090193 - GRUPO DE GERENCIAMENTO ADMINISTRATIVO,005 - RECURSOS VINCULADOS FEDERAIS,17213302 - TRANSF.DE REC.SUS-REPASSE FUNDO A FUNDO,"                  22,83",
09000 - SECRETARIA DA SAUDE,00001 - GOVERNO DO ESTADO DE SAO PAULO,090194 - CTO.VIGIL. EPIDEMIOLOGICA PROF.A.VRANJAC-CVE,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,17210104 - TRANSF.DO IMPOSTO SOBRE A RENDA RET.NA FONTE,"                 973,91",
09000 - SECRETARIA DA SAUDE,00001 - GOVERNO DO ESTADO DE SAO PAULO,090194 - CTO.VIGIL. EPIDEMIOLOGICA PROF.A.VRANJAC-CVE,005 - RECURSOS VINCULADOS FEDERAIS,17213302 - TRANSF.DE REC.SUS-REPASSE FUNDO A FUNDO,"             213.705,46",
09000 - SECRETARIA DA SAUDE,00001 - GOVERNO DO ESTADO DE SAO PAULO,090196 - COORD. DE GESTAO ORCAMENTARIA E FINANCEIRA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,13250101 - FUNDO DE INVESTIMENTO FINANCEIRO - FIF - TES,"              56.176,20",
09000 - SECRETARIA DA SAUDE,00001 - GOVERNO DO ESTADO DE SAO PAULO,090196 - COORD. DE GESTAO ORCAMENTARIA E FINANCEIRA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,17210104 - TRANSF.DO IMPOSTO SOBRE A RENDA RET.NA FONTE,"              36.926,44",
09000 - SECRETARIA DA SAUDE,00001 - GOVERNO DO ESTADO DE SAO PAULO,090196 - COORD. DE GESTAO ORCAMENTARIA E FINANCEIRA,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19909901 - OUTRAS RECEITAS NAO DISCRIMINADAS DO ESTADO,"           1.680.222,66",
09000 - SECRETARIA DA SAUDE,00001 - GOVERNO DO ESTADO DE SAO PAULO,090196 - COORD. DE GESTAO ORCAMENTARIA E FINANCEIRA,005 - RECURSOS VINCULADOS FEDERAIS,17213302 - TRANSF.DE REC.SUS-REPASSE FUNDO A FUNDO,"          15.134.523,00",
09000 - SECRETARIA DA SAUDE,00001 - GOVERNO DO ESTADO DE SAO PAULO,090201 - GABINETE DO COORDENADOR,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,13250101 - FUNDO DE INVESTIMENTO FINANCEIRO - FIF - TES,"             298.763,31",
09000 - SECRETARIA DA SAUDE,00001 - GOVERNO DO ESTADO DE SAO PAULO,090201 - GABINETE DO COORDENADOR,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,17210104 - TRANSF.DO IMPOSTO SOBRE A RENDA RET.NA FONTE,"               2.142,14",
09000 - SECRETARIA DA SAUDE,00001 - GOVERNO DO ESTADO DE SAO PAULO,090201 - GABINETE DO COORDENADOR,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19909901 - OUTRAS RECEITAS NAO DISCRIMINADAS DO ESTADO,"              26.088,04",
09000 - SECRETARIA DA SAUDE,00001 - GOVERNO DO ESTADO DE SAO PAULO,090201 - GABINETE DO COORDENADOR,005 - RECURSOS VINCULADOS FEDERAIS,17213302 - TRANSF.DE REC.SUS-REPASSE FUNDO A FUNDO,"             104.383,12",
09000 - SECRETARIA DA SAUDE,00001 - GOVERNO DO ESTADO DE SAO PAULO,090202 - GRUPO DE GERENCI.DEMANDAS POR MEDICAMENTOS,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,13250101 - FUNDO DE INVESTIMENTO FINANCEIRO - FIF - TES,"             190.522,57",
09000 - SECRETARIA DA SAUDE,00001 - GOVERNO DO ESTADO DE SAO PAULO,090202 - GRUPO DE GERENCI.DEMANDAS POR MEDICAMENTOS,001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,19229902 - DEMAIS RESTITUICOES DO ESTADO,"              33.206,00",
09000 - SECRETARIA DA SAUDE,00001 - GOVERNO DO ESTADO DE SAO PAULO,090202 - GRUPO DE GERENCI.DEMANDAS POR MEDICAMENTOS,005 - RECURSOS VINCULADOS FEDERAIS,17213302 - TRANSF.DE REC.SUS-REPASSE FUNDO A FUNDO,"              45.250,00",
09000 - SECRETARIA DA SAUDE,09045 - FUNDACAO PARA O REMEDIO POPULAR,091101 - FUND.P/REMEDIO POPULAR-CHOPIN TAVARES DE LIM,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13250101 - FUNDO DE INVESTIMENTO FINANCEIRO - FIF - TES,"             193.232,31",
09000 - SECRETARIA DA SAUDE,09045 - FUNDACAO PARA O REMEDIO POPULAR,091101 - FUND.P/REMEDIO POPULAR-CHOPIN TAVARES DE LIM,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,15209901 - OUTRAS RECEITAS: INDUSTR.TRANSFORM. DO ESTAD,"          69.749.001,41",
09000 - SECRETARIA DA SAUDE,09045 - FUNDACAO PARA O REMEDIO POPULAR,091101 - FUND.P/REMEDIO POPULAR-CHOPIN TAVARES DE LIM,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,17229902 - DEMAIS TRANSFERENCIAS DOS ESTADOS,"          41.344.288,25",
09000 - SECRETARIA DA SAUDE,09045 - FUNDACAO PARA O REMEDIO POPULAR,091101 - FUND.P/REMEDIO POPULAR-CHOPIN TAVARES DE LIM,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229902 - DEMAIS RESTITUICOES DO ESTADO,"           2.442.288,54",
09000 - SECRETARIA DA SAUDE,09045 - FUNDACAO PARA O REMEDIO POPULAR,091101 - FUND.P/REMEDIO POPULAR-CHOPIN TAVARES DE LIM,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229904 - VALE TRANSPORTE,"             111.897,71",
09000 - SECRETARIA DA SAUDE,09045 - FUNDACAO PARA O REMEDIO POPULAR,091101 - FUND.P/REMEDIO POPULAR-CHOPIN TAVARES DE LIM,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229905 - ASSISTENCIA MEDICA,"           1.256.753,88",
09000 - SECRETARIA DA SAUDE,09045 - FUNDACAO PARA O REMEDIO POPULAR,091101 - FUND.P/REMEDIO POPULAR-CHOPIN TAVARES DE LIM,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229907 - CESTA BASICA,"             199.245,68",
09000 - SECRETARIA DA SAUDE,09045 - FUNDACAO PARA O REMEDIO POPULAR,091101 - FUND.P/REMEDIO POPULAR-CHOPIN TAVARES DE LIM,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229909 - VALE REFEICAO,"             250.266,59",
09000 - SECRETARIA DA SAUDE,09045 - FUNDACAO PARA O REMEDIO POPULAR,091101 - FUND.P/REMEDIO POPULAR-CHOPIN TAVARES DE LIM,005 - RECURSOS VINCULADOS FEDERAIS,13250106 - OUTRAS APLICACOES FINANCEIRAS,"           2.263.877,37",
09000 - SECRETARIA DA SAUDE,09045 - FUNDACAO PARA O REMEDIO POPULAR,091101 - FUND.P/REMEDIO POPULAR-CHOPIN TAVARES DE LIM,005 - RECURSOS VINCULADOS FEDERAIS,17213302 - TRANSF.DE REC.SUS-REPASSE FUNDO A FUNDO,"          48.177.040,02",
09000 - SECRETARIA DA SAUDE,09045 - FUNDACAO PARA O REMEDIO POPULAR,091101 - FUND.P/REMEDIO POPULAR-CHOPIN TAVARES DE LIM,005 - RECURSOS VINCULADOS FEDERAIS,17619901 - OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,"              27.580,69",
09000 - SECRETARIA DA SAUDE,09045 - FUNDACAO PARA O REMEDIO POPULAR,091101 - FUND.P/REMEDIO POPULAR-CHOPIN TAVARES DE LIM,005 - RECURSOS VINCULADOS FEDERAIS,19229902 - DEMAIS RESTITUICOES DO ESTADO,"                   0,00",
09000 - SECRETARIA DA SAUDE,09045 - FUNDACAO PARA O REMEDIO POPULAR,091101 - FUND.P/REMEDIO POPULAR-CHOPIN TAVARES DE LIM,005 - RECURSOS VINCULADOS FEDERAIS,24719901 - OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,"          11.123.526,50",
09000 - SECRETARIA DA SAUDE,09045 - FUNDACAO PARA O REMEDIO POPULAR,091102 - FUND.P/REM.POPULAR-CHOPIN T. DE LIMA-FURP-AB,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229902 - DEMAIS RESTITUICOES DO ESTADO,"              21.713,47",
09000 - SECRETARIA DA SAUDE,09046 - FUNDACAO ONCOCENTRO DE SAO PAULO,091201 - FUNDACAO ONCOCENTRO DE SAO PAULO,005 - RECURSOS VINCULADOS FEDERAIS,13250106 - OUTRAS APLICACOES FINANCEIRAS,"             101.618,47",
09000 - SECRETARIA DA SAUDE,09046 - FUNDACAO ONCOCENTRO DE SAO PAULO,091201 - FUNDACAO ONCOCENTRO DE SAO PAULO,005 - RECURSOS VINCULADOS FEDERAIS,17213302 - TRANSF.DE REC.SUS-REPASSE FUNDO A FUNDO,"           5.172.310,81",
09000 - SECRETARIA DA SAUDE,09046 - FUNDACAO ONCOCENTRO DE SAO PAULO,091201 - FUNDACAO ONCOCENTRO DE SAO PAULO,005 - RECURSOS VINCULADOS FEDERAIS,19229902 - DEMAIS RESTITUICOES DO ESTADO,"              14.837,67",
09000 - SECRETARIA DA SAUDE,09046 - FUNDACAO ONCOCENTRO DE SAO PAULO,091201 - FUNDACAO ONCOCENTRO DE SAO PAULO,005 - RECURSOS VINCULADOS FEDERAIS,19229904 - VALE TRANSPORTE,"              38.053,84",
09000 - SECRETARIA DA SAUDE,09046 - FUNDACAO ONCOCENTRO DE SAO PAULO,091201 - FUNDACAO ONCOCENTRO DE SAO PAULO,005 - RECURSOS VINCULADOS FEDERAIS,19229909 - VALE REFEICAO,"              38.700,31",
09000 - SECRETARIA DA SAUDE,09047 - FUNDACAO PRO SANGUE HEMOCENTRO DE SAO PAULO,091301 - FUND. PRO-SANGUE HEMOCENTRO SP.,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13250101 - FUNDO DE INVESTIMENTO FINANCEIRO - FIF - TES,"             240.201,27",
09000 - SECRETARIA DA SAUDE,09047 - FUNDACAO PRO SANGUE HEMOCENTRO DE SAO PAULO,091301 - FUND. PRO-SANGUE HEMOCENTRO SP.,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16000501 - SERVICOS HOSPITALARES,"           4.979.721,63",
09000 - SECRETARIA DA SAUDE,09047 - FUNDACAO PRO SANGUE HEMOCENTRO DE SAO PAULO,091301 - FUND. PRO-SANGUE HEMOCENTRO SP.,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19195001 - MULTAS POR INFRACAO DO REG.-DIV.DEP.DO ESTAD,"               4.063,50",
09000 - SECRETARIA DA SAUDE,09047 - FUNDACAO PRO SANGUE HEMOCENTRO DE SAO PAULO,091301 - FUND. PRO-SANGUE HEMOCENTRO SP.,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19909901 - OUTRAS RECEITAS NAO DISCRIMINADAS DO ESTADO,"              76.693,37",
09000 - SECRETARIA DA SAUDE,09047 - FUNDACAO PRO SANGUE HEMOCENTRO DE SAO PAULO,091301 - FUND. PRO-SANGUE HEMOCENTRO SP.,005 - RECURSOS VINCULADOS FEDERAIS,13250106 - OUTRAS APLICACOES FINANCEIRAS,"             907.387,59",
09000 - SECRETARIA DA SAUDE,09047 - FUNDACAO PRO SANGUE HEMOCENTRO DE SAO PAULO,091301 - FUND. PRO-SANGUE HEMOCENTRO SP.,005 - RECURSOS VINCULADOS FEDERAIS,17213302 - TRANSF.DE REC.SUS-REPASSE FUNDO A FUNDO,"          33.492.874,53",
09000 - SECRETARIA DA SAUDE,09047 - FUNDACAO PRO SANGUE HEMOCENTRO DE SAO PAULO,091301 - FUND. PRO-SANGUE HEMOCENTRO SP.,005 - RECURSOS VINCULADOS FEDERAIS,17619901 - OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,"             200.000,00",
09000 - SECRETARIA DA SAUDE,09047 - FUNDACAO PRO SANGUE HEMOCENTRO DE SAO PAULO,091301 - FUND. PRO-SANGUE HEMOCENTRO SP.,005 - RECURSOS VINCULADOS FEDERAIS,19195001 - MULTAS POR INFRACAO DO REG.-DIV.DEP.DO ESTAD,"             146.328,00",
09000 - SECRETARIA DA SAUDE,09047 - FUNDACAO PRO SANGUE HEMOCENTRO DE SAO PAULO,091301 - FUND. PRO-SANGUE HEMOCENTRO SP.,005 - RECURSOS VINCULADOS FEDERAIS,19909901 - OUTRAS RECEITAS NAO DISCRIMINADAS DO ESTADO,"               4.250,96",
09000 - SECRETARIA DA SAUDE,09047 - FUNDACAO PRO SANGUE HEMOCENTRO DE SAO PAULO,091301 - FUND. PRO-SANGUE HEMOCENTRO SP.,005 - RECURSOS VINCULADOS FEDERAIS,24710101 - TRANSF.CONVENIO DA UNIAO P/SIST.U.SAUDE-SUS,"             110.898,38",
09000 - SECRETARIA DA SAUDE,09047 - FUNDACAO PRO SANGUE HEMOCENTRO DE SAO PAULO,091301 - FUND. PRO-SANGUE HEMOCENTRO SP.,005 - RECURSOS VINCULADOS FEDERAIS,24719901 - OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,"           1.672.375,59",
09000 - SECRETARIA DA SAUDE,09055 - SUPERINT. DE CONTROLE DE ENDEMIAS,092101 - SUPERIN. DE CONTROLE DE ENDEMIAS-SUCEN,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229904 - VALE TRANSPORTE,"              62.242,65",
09000 - SECRETARIA DA SAUDE,09055 - SUPERINT. DE CONTROLE DE ENDEMIAS,092101 - SUPERIN. DE CONTROLE DE ENDEMIAS-SUCEN,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19229913 - RESTITUICAO DE CUSTOS OPER.DAS CONSIGNATARIA,"                  73,23",
09000 - SECRETARIA DA SAUDE,09055 - SUPERINT. DE CONTROLE DE ENDEMIAS,092101 - SUPERIN. DE CONTROLE DE ENDEMIAS-SUCEN,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19909901 - OUTRAS RECEITAS NAO DISCRIMINADAS DO ESTADO,"                  26,30",
09000 - SECRETARIA DA SAUDE,09055 - SUPERINT. DE CONTROLE DE ENDEMIAS,092101 - SUPERIN. DE CONTROLE DE ENDEMIAS-SUCEN,005 - RECURSOS VINCULADOS FEDERAIS,13250106 - OUTRAS APLICACOES FINANCEIRAS,"              92.336,01",
09000 - SECRETARIA DA SAUDE,09055 - SUPERINT. DE CONTROLE DE ENDEMIAS,092101 - SUPERIN. DE CONTROLE DE ENDEMIAS-SUCEN,005 - RECURSOS VINCULADOS FEDERAIS,17213302 - TRANSF.DE REC.SUS-REPASSE FUNDO A FUNDO,"           7.109.702,31",
09000 - SECRETARIA DA SAUDE,09055 - SUPERINT. DE CONTROLE DE ENDEMIAS,092184 - SUPERIN.CONTROLE DE ENDEMIAS - UGFRP,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16000199 - OUTROS SERVICOS COMERCIAIS,"             152.312,28",
09000 - SECRETARIA DA SAUDE,09055 - SUPERINT. DE CONTROLE DE ENDEMIAS,092184 - SUPERIN.CONTROLE DE ENDEMIAS - UGFRP,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19909901 - OUTRAS RECEITAS NAO DISCRIMINADAS DO ESTADO,"                  78,96",
09000 - SECRETARIA DA SAUDE,09055 - SUPERINT. DE CONTROLE DE ENDEMIAS,092184 - SUPERIN.CONTROLE DE ENDEMIAS - UGFRP,005 - RECURSOS VINCULADOS FEDERAIS,13250106 - OUTRAS APLICACOES FINANCEIRAS,"               5.714,10",
09000 - SECRETARIA DA SAUDE,09055 - SUPERINT. DE CONTROLE DE ENDEMIAS,092197 - SUCEN - FUNDES - LC 141/12,004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19909901 - OUTRAS RECEITAS NAO DISCRIMINADAS DO ESTADO,"                  30,00",
09000 - SECRETARIA DA SAUDE,09056 - HOSP. DAS CLINICAS DA MED. DE RIBEIRAO PRETO,"092201 - HOSP. DAS CLINICAS, RIB.PRETO",004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13250101 - FUNDO DE INVESTIMENTO FINANCEIRO - FIF - TES,"              45.636,96",
09000 - SECRETARIA DA SAUDE,09056 - HOSP. DAS CLINICAS DA MED. DE RIBEIRAO PRETO,"092201 - HOSP. DAS CLINICAS, RIB.PRETO",004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16000199 - OUTROS SERVICOS COMERCIAIS,"                 795,49",
09000 - SECRETARIA DA SAUDE,09056 - HOSP. DAS CLINICAS DA MED. DE RIBEIRAO PRETO,"092201 - HOSP. DAS CLINICAS, RIB.PRETO",004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,16009901 - OUTROS SERVICOS DO ESTADO,"               3.479,05",
09000 - SECRETARIA DA SAUDE,09056 - HOSP. DAS CLINICAS DA MED. DE RIBEIRAO PRETO,"092201 - HOSP. DAS CLINICAS, RIB.PRETO",004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,19909901 - OUTRAS RECEITAS NAO DISCRIMINADAS DO ESTADO,"           3.482.775,19",
09000 - SECRETARIA DA SAUDE,09056 - HOSP. DAS CLINICAS DA MED. DE RIBEIRAO PRETO,"092201 - HOSP. DAS CLINICAS, RIB.PRETO",005 - RECURSOS VINCULADOS FEDERAIS,13250106 - OUTRAS APLICACOES FINANCEIRAS,"             290.780,15",
09000 - SECRETARIA DA SAUDE,09056 - HOSP. DAS CLINICAS DA MED. DE RIBEIRAO PRETO,"092201 - HOSP. DAS CLINICAS, RIB.PRETO",005 - RECURSOS VINCULADOS FEDERAIS,17213302 - TRANSF.DE REC.SUS-REPASSE FUNDO A FUNDO,"          93.378.305,37",
